Data,Plan Name,Mean Return
0.07621101495274307,BlackRock,0.0887674651889397
0.1272593641240498,BlackRock,0.0887674651889397
0.043379459042571344,BlackRock,0.0887674651889397
0.0799204741894377,BlackRock,0.0887674651889397
0.04117665041995533,BlackRock,0.0887674651889397
0.0600845256582303,BlackRock,0.0887674651889397
0.13213216884131462,BlackRock,0.0887674651889397
0.044259615173370515,BlackRock,0.0887674651889397
0.05059641385015401,BlackRock,0.0887674651889397
0.09551350503214251,BlackRock,0.0887674651889397
0.04382756204136973,BlackRock,0.0887674651889397
0.12297311148430756,BlackRock,0.0887674651889397
0.0997856715957286,BlackRock,0.0887674651889397
0.05858763883600426,BlackRock,0.0887674651889397
0.12583822148169355,BlackRock,0.0887674651889397
0.08758642099079328,BlackRock,0.0887674651889397
0.029842159610725005,BlackRock,0.0887674651889397
0.12048657494081927,BlackRock,0.0887674651889397
0.09237207770694145,BlackRock,0.0887674651889397
0.10303487820502055,BlackRock,0.0887674651889397
0.08052958328480542,BlackRock,0.0887674651889397
0.09971898496660003,BlackRock,0.0887674651889397
0.05408170085592623,BlackRock,0.0887674651889397
0.13049412126813853,BlackRock,0.0887674651889397
0.11402621131218948,BlackRock,0.0887674651889397
0.09539542372986687,BlackRock,0.0887674651889397
0.07129567180870211,BlackRock,0.0887674651889397
0.10858171040224196,BlackRock,0.0887674651889397
0.06253260205839983,BlackRock,0.0887674651889397
0.07660225031400825,BlackRock,0.0887674651889397
0.08118031045123142,BlackRock,0.0887674651889397
0.1031816238693608,BlackRock,0.0887674651889397
0.07562632403769798,BlackRock,0.0887674651889397
0.09100192443108579,BlackRock,0.0887674651889397
0.06477144780682953,BlackRock,0.0887674651889397
0.05030926442640915,BlackRock,0.0887674651889397
0.07524676636388672,BlackRock,0.0887674651889397
0.053741597917290385,BlackRock,0.0887674651889397
0.043668795129807814,BlackRock,0.0887674651889397
0.05179152520085406,BlackRock,0.0887674651889397
0.07606307355341602,BlackRock,0.0887674651889397
0.02811667458470901,BlackRock,0.0887674651889397
0.1039291290765525,BlackRock,0.0887674651889397
0.03318342030759491,BlackRock,0.0887674651889397
0.1308117812482652,BlackRock,0.0887674651889397
0.14687813530620253,BlackRock,0.0887674651889397
0.09843747276306081,BlackRock,0.0887674651889397
0.06605636987149532,BlackRock,0.0887674651889397
0.09163401704929819,BlackRock,0.0887674651889397
0.10788784298045795,BlackRock,0.0887674651889397
0.1031378340622302,BlackRock,0.0887674651889397
0.11564440887662086,BlackRock,0.0887674651889397
0.07437770656515053,BlackRock,0.0887674651889397
0.08234282166761031,BlackRock,0.0887674651889397
0.08145881803102739,BlackRock,0.0887674651889397
0.06284338179824833,BlackRock,0.0887674651889397
0.09791310556703059,BlackRock,0.0887674651889397
0.04199554484363355,BlackRock,0.0887674651889397
0.0822401840048419,BlackRock,0.0887674651889397
0.10326383527165817,BlackRock,0.0887674651889397
0.0688641049475125,BlackRock,0.0887674651889397
0.1372354939762046,BlackRock,0.0887674651889397
0.04361928304187601,BlackRock,0.0887674651889397
0.07011095105831111,BlackRock,0.0887674651889397
0.10682366968583445,BlackRock,0.0887674651889397
0.07547100750877078,BlackRock,0.0887674651889397
0.09833730565308385,BlackRock,0.0887674651889397
0.10731396941180904,BlackRock,0.0887674651889397
0.05639471886854874,BlackRock,0.0887674651889397
0.12809054289629773,BlackRock,0.0887674651889397
0.0882133188832821,BlackRock,0.0887674651889397
0.08055647320356152,BlackRock,0.0887674651889397
0.09085429651556809,BlackRock,0.0887674651889397
0.10266954075960832,BlackRock,0.0887674651889397
0.1134599029166703,BlackRock,0.0887674651889397
0.08405933013811762,BlackRock,0.0887674651889397
0.06539841423150183,BlackRock,0.0887674651889397
0.11876007229173413,BlackRock,0.0887674651889397
0.07577103443635069,BlackRock,0.0887674651889397
0.06525282482925299,BlackRock,0.0887674651889397
0.09954784569911368,BlackRock,0.0887674651889397
0.06900063914366017,BlackRock,0.0887674651889397
0.018872965289418175,BlackRock,0.0887674651889397
0.0577158703841667,BlackRock,0.0887674651889397
0.08687505620569702,BlackRock,0.0887674651889397
0.0757477634513044,BlackRock,0.0887674651889397
0.08745925141645894,BlackRock,0.0887674651889397
0.06976763368945638,BlackRock,0.0887674651889397
0.13662707168612243,BlackRock,0.0887674651889397
0.08314663167858227,BlackRock,0.0887674651889397
0.058321903345637915,BlackRock,0.0887674651889397
0.10675067955897188,BlackRock,0.0887674651889397
0.09655708575412891,BlackRock,0.0887674651889397
0.08043527040121123,BlackRock,0.0887674651889397
0.05152487892251667,BlackRock,0.0887674651889397
0.0825987016026204,BlackRock,0.0887674651889397
0.09162338455176866,BlackRock,0.0887674651889397
0.11397830695691336,BlackRock,0.0887674651889397
0.08036267489633753,BlackRock,0.0887674651889397
0.07866156302106808,BlackRock,0.0887674651889397
0.05822911042778789,BlackRock,0.0887674651889397
0.1026781468279303,BlackRock,0.0887674651889397
0.07046051132326281,BlackRock,0.0887674651889397
0.07454030787198906,BlackRock,0.0887674651889397
0.08581212504955471,BlackRock,0.0887674651889397
0.12136417156782486,BlackRock,0.0887674651889397
0.08414758401276967,BlackRock,0.0887674651889397
0.11710769368864926,BlackRock,0.0887674651889397
0.0954924401942292,BlackRock,0.0887674651889397
0.0770722879777066,BlackRock,0.0887674651889397
0.07045605789774934,BlackRock,0.0887674651889397
0.09647641156759468,BlackRock,0.0887674651889397
0.10472064635129219,BlackRock,0.0887674651889397
0.059401342839678684,BlackRock,0.0887674651889397
0.11608330893863106,BlackRock,0.0887674651889397
0.07526383694516481,BlackRock,0.0887674651889397
0.054392233223223174,BlackRock,0.0887674651889397
0.09686742434409878,BlackRock,0.0887674651889397
0.07205775575452722,BlackRock,0.0887674651889397
0.07775796739776042,BlackRock,0.0887674651889397
0.14576300972900125,BlackRock,0.0887674651889397
0.08045494580919321,BlackRock,0.0887674651889397
0.08482199361287845,BlackRock,0.0887674651889397
0.0715376121618927,BlackRock,0.0887674651889397
0.08915705674294316,BlackRock,0.0887674651889397
0.050362174914087676,BlackRock,0.0887674651889397
0.10569099164271223,BlackRock,0.0887674651889397
0.08651686335020248,BlackRock,0.0887674651889397
0.06338205844943023,BlackRock,0.0887674651889397
0.07388690792795027,BlackRock,0.0887674651889397
0.09168829795902744,BlackRock,0.0887674651889397
0.12031147740174686,BlackRock,0.0887674651889397
0.04098210127426971,BlackRock,0.0887674651889397
0.03931908505380499,BlackRock,0.0887674651889397
0.03464587762038107,BlackRock,0.0887674651889397
0.09345868362372811,BlackRock,0.0887674651889397
0.07474876291158661,BlackRock,0.0887674651889397
0.02785249757652819,BlackRock,0.0887674651889397
0.1693377400998468,BlackRock,0.0887674651889397
0.06341738002125119,BlackRock,0.0887674651889397
0.08667622036574762,BlackRock,0.0887674651889397
0.06477067828472327,BlackRock,0.0887674651889397
0.06310008344284768,BlackRock,0.0887674651889397
0.042105001139158826,BlackRock,0.0887674651889397
0.08399767311889428,BlackRock,0.0887674651889397
0.0700556408131705,BlackRock,0.0887674651889397
0.07210727716505017,BlackRock,0.0887674651889397
0.08471448812578997,BlackRock,0.0887674651889397
0.06647919236211508,BlackRock,0.0887674651889397
0.08619528102010254,BlackRock,0.0887674651889397
0.08901412548689658,BlackRock,0.0887674651889397
0.08931420630152553,BlackRock,0.0887674651889397
0.09708284160764524,BlackRock,0.0887674651889397
0.06431998911127512,BlackRock,0.0887674651889397
0.046281597878138125,BlackRock,0.0887674651889397
0.09358596258784813,BlackRock,0.0887674651889397
0.0671360688052165,BlackRock,0.0887674651889397
0.05291476654294547,BlackRock,0.0887674651889397
0.08224799946367378,BlackRock,0.0887674651889397
0.10176955245882846,BlackRock,0.0887674651889397
0.1118517011607496,BlackRock,0.0887674651889397
0.11177998877321604,BlackRock,0.0887674651889397
0.1037362429448665,BlackRock,0.0887674651889397
0.0967659380695558,BlackRock,0.0887674651889397
0.10297976077839466,BlackRock,0.0887674651889397
0.09244457879988577,BlackRock,0.0887674651889397
0.10309963382777321,BlackRock,0.0887674651889397
0.026570655928250808,BlackRock,0.0887674651889397
0.0659709632319625,BlackRock,0.0887674651889397
0.062459238990992594,BlackRock,0.0887674651889397
0.03424777500617315,BlackRock,0.0887674651889397
0.09604576493316253,BlackRock,0.0887674651889397
0.0752118922467433,BlackRock,0.0887674651889397
0.09172379214621484,BlackRock,0.0887674651889397
0.08331115742504736,BlackRock,0.0887674651889397
0.13015757382629278,BlackRock,0.0887674651889397
0.05210207376156717,BlackRock,0.0887674651889397
0.13100171488980483,BlackRock,0.0887674651889397
0.09753183511861363,BlackRock,0.0887674651889397
0.06790941348115309,BlackRock,0.0887674651889397
0.07150296986632765,BlackRock,0.0887674651889397
0.05644178357474572,BlackRock,0.0887674651889397
0.07441817433463127,BlackRock,0.0887674651889397
0.07012320100316072,BlackRock,0.0887674651889397
0.08046433599533476,BlackRock,0.0887674651889397
0.07783454916359966,BlackRock,0.0887674651889397
0.07859217409115038,BlackRock,0.0887674651889397
0.05354804829677118,BlackRock,0.0887674651889397
0.04882354219710683,BlackRock,0.0887674651889397
0.09880124595814288,BlackRock,0.0887674651889397
0.09443627573445057,BlackRock,0.0887674651889397
0.043255445230134804,BlackRock,0.0887674651889397
0.09807027321595663,BlackRock,0.0887674651889397
-0.002278051637738865,BlackRock,0.0887674651889397
0.06225690289409336,BlackRock,0.0887674651889397
0.07210913937849184,BlackRock,0.0887674651889397
0.06865962717697194,BlackRock,0.0887674651889397
0.08239857493393399,BlackRock,0.0887674651889397
0.048397809228328814,BlackRock,0.0887674651889397
0.09506728640396167,BlackRock,0.0887674651889397
0.045678266770082576,BlackRock,0.0887674651889397
0.06411808352510473,BlackRock,0.0887674651889397
0.09446167288629148,BlackRock,0.0887674651889397
0.04529975865223124,BlackRock,0.0887674651889397
0.09933333029783165,BlackRock,0.0887674651889397
0.058396393426604964,BlackRock,0.0887674651889397
0.05759107661179552,BlackRock,0.0887674651889397
0.08203491641494853,BlackRock,0.0887674651889397
0.0757952363147496,BlackRock,0.0887674651889397
0.06896572677829482,BlackRock,0.0887674651889397
0.05725403038976595,BlackRock,0.0887674651889397
0.1604745831344665,BlackRock,0.0887674651889397
0.10399443911793016,BlackRock,0.0887674651889397
0.11342312881854988,BlackRock,0.0887674651889397
0.07556346967259309,BlackRock,0.0887674651889397
0.0493817976404225,BlackRock,0.0887674651889397
0.041327265710863426,BlackRock,0.0887674651889397
0.07242632809087146,BlackRock,0.0887674651889397
0.08120657934015041,BlackRock,0.0887674651889397
0.12110682301879083,BlackRock,0.0887674651889397
0.12749954619174741,BlackRock,0.0887674651889397
0.0790825871675993,BlackRock,0.0887674651889397
0.14559391451953685,BlackRock,0.0887674651889397
0.07790117850574663,BlackRock,0.0887674651889397
0.06780828651897752,BlackRock,0.0887674651889397
0.09165856412149265,BlackRock,0.0887674651889397
0.09813847593945413,BlackRock,0.0887674651889397
0.06023973070192157,BlackRock,0.0887674651889397
0.0534701439907066,BlackRock,0.0887674651889397
0.15334213598386293,BlackRock,0.0887674651889397
0.06632791611873223,BlackRock,0.0887674651889397
0.07761237821051603,BlackRock,0.0887674651889397
0.0915768041819609,BlackRock,0.0887674651889397
0.056532848181635176,BlackRock,0.0887674651889397
0.17166508198803254,BlackRock,0.0887674651889397
0.046057132061765094,BlackRock,0.0887674651889397
0.07123387762478983,BlackRock,0.0887674651889397
0.12098281929245491,BlackRock,0.0887674651889397
0.0818885948626944,BlackRock,0.0887674651889397
0.12463291577839564,BlackRock,0.0887674651889397
0.0606409988226706,BlackRock,0.0887674651889397
0.09685961337266491,BlackRock,0.0887674651889397
0.057787967977695365,BlackRock,0.0887674651889397
0.03937633922129913,BlackRock,0.0887674651889397
0.0811278366919872,BlackRock,0.0887674651889397
0.12532088848225698,BlackRock,0.0887674651889397
0.09535090802681667,BlackRock,0.0887674651889397
0.11102479929216336,BlackRock,0.0887674651889397
0.15159507750350154,BlackRock,0.0887674651889397
0.09142616026286166,BlackRock,0.0887674651889397
0.11172321076750258,BlackRock,0.0887674651889397
0.10873792077295619,BlackRock,0.0887674651889397
0.07024968142471266,BlackRock,0.0887674651889397
0.05915611394319553,BlackRock,0.0887674651889397
0.057025134963596846,BlackRock,0.0887674651889397
0.06536728859468854,BlackRock,0.0887674651889397
0.03541710957561195,BlackRock,0.0887674651889397
0.08276369207160816,BlackRock,0.0887674651889397
0.06940077013348445,BlackRock,0.0887674651889397
0.061180532768772666,BlackRock,0.0887674651889397
0.07662023563460507,BlackRock,0.0887674651889397
0.14081764304237843,BlackRock,0.0887674651889397
0.05168838377344542,BlackRock,0.0887674651889397
0.09893010254035572,BlackRock,0.0887674651889397
0.09182369948049462,BlackRock,0.0887674651889397
0.06708571589958612,BlackRock,0.0887674651889397
0.09255693699991174,BlackRock,0.0887674651889397
0.1103373445720155,BlackRock,0.0887674651889397
0.0825518393807696,BlackRock,0.0887674651889397
0.048643699464195445,BlackRock,0.0887674651889397
0.09685727289777346,BlackRock,0.0887674651889397
0.0425140957286263,BlackRock,0.0887674651889397
0.10121354055513776,BlackRock,0.0887674651889397
0.08203213143765065,BlackRock,0.0887674651889397
0.03176663451228845,BlackRock,0.0887674651889397
0.09939902167870196,BlackRock,0.0887674651889397
0.08417297365794818,BlackRock,0.0887674651889397
0.08442112600002938,BlackRock,0.0887674651889397
0.038388292958757564,BlackRock,0.0887674651889397
0.05554809322852883,BlackRock,0.0887674651889397
0.10998452628400135,BlackRock,0.0887674651889397
0.0033403268273981546,BlackRock,0.0887674651889397
0.08394149579397259,BlackRock,0.0887674651889397
0.12545496654425592,BlackRock,0.0887674651889397
0.047066539845755706,BlackRock,0.0887674651889397
0.0637245619292115,BlackRock,0.0887674651889397
0.12172813329891685,BlackRock,0.0887674651889397
0.05197605660667404,BlackRock,0.0887674651889397
0.12683642560142494,BlackRock,0.0887674651889397
0.13327117275919576,BlackRock,0.0887674651889397
0.0726693283815425,BlackRock,0.0887674651889397
0.027230729430564704,BlackRock,0.0887674651889397
0.0813506423092707,BlackRock,0.0887674651889397
0.0618409825870343,BlackRock,0.0887674651889397
0.07967225819340462,BlackRock,0.0887674651889397
0.061329466867173554,BlackRock,0.0887674651889397
0.10716501617178009,BlackRock,0.0887674651889397
0.10486400853263733,BlackRock,0.0887674651889397
0.0848891251690802,BlackRock,0.0887674651889397
0.0970242756113966,BlackRock,0.0887674651889397
0.116716269935218,BlackRock,0.0887674651889397
0.048257393329849796,BlackRock,0.0887674651889397
0.09561481543537709,BlackRock,0.0887674651889397
0.06663473600258851,BlackRock,0.0887674651889397
0.10717107137102966,BlackRock,0.0887674651889397
0.038970069592721535,BlackRock,0.0887674651889397
0.0979488129185957,BlackRock,0.0887674651889397
0.0995937992294269,BlackRock,0.0887674651889397
0.10293820643262475,BlackRock,0.0887674651889397
0.05933515822151003,BlackRock,0.0887674651889397
0.08838327538900992,BlackRock,0.0887674651889397
0.10906977067175894,BlackRock,0.0887674651889397
0.07983040858254675,BlackRock,0.0887674651889397
0.09434378261996379,BlackRock,0.0887674651889397
0.10009864543558677,BlackRock,0.0887674651889397
0.07949918667679934,BlackRock,0.0887674651889397
0.1101617028261066,BlackRock,0.0887674651889397
0.11759358700824762,BlackRock,0.0887674651889397
0.08800910548344798,BlackRock,0.0887674651889397
0.05859694451250741,BlackRock,0.0887674651889397
0.0883557844809284,BlackRock,0.0887674651889397
0.14070212125153514,BlackRock,0.0887674651889397
0.08022906606585045,BlackRock,0.0887674651889397
0.0786698066470628,BlackRock,0.0887674651889397
0.05965219815806,BlackRock,0.0887674651889397
0.09933700132845358,BlackRock,0.0887674651889397
0.0826996829880553,BlackRock,0.0887674651889397
0.13623853377062756,BlackRock,0.0887674651889397
0.04371146412606719,BlackRock,0.0887674651889397
0.07438203249412001,BlackRock,0.0887674651889397
0.063385819316927,BlackRock,0.0887674651889397
0.08688186877105952,BlackRock,0.0887674651889397
0.06697613483295584,BlackRock,0.0887674651889397
0.06481029997386578,BlackRock,0.0887674651889397
0.09433010201722136,BlackRock,0.0887674651889397
0.06917157300210408,BlackRock,0.0887674651889397
0.07994434594500333,BlackRock,0.0887674651889397
0.06411019062784384,BlackRock,0.0887674651889397
0.06983587932537128,BlackRock,0.0887674651889397
0.11922273811433448,BlackRock,0.0887674651889397
0.07420464980684138,BlackRock,0.0887674651889397
0.056789200947240825,BlackRock,0.0887674651889397
0.06435615410162954,BlackRock,0.0887674651889397
0.11264143646822689,BlackRock,0.0887674651889397
0.09299436818671958,BlackRock,0.0887674651889397
0.09478464814716125,BlackRock,0.0887674651889397
0.11941755350151495,BlackRock,0.0887674651889397
0.09207933843851324,BlackRock,0.0887674651889397
0.07605147842921678,BlackRock,0.0887674651889397
0.07901139375006028,BlackRock,0.0887674651889397
0.08760748070790791,BlackRock,0.0887674651889397
0.08653405190692687,BlackRock,0.0887674651889397
0.044590175044518565,BlackRock,0.0887674651889397
0.11295886341257488,BlackRock,0.0887674651889397
0.08428136230500671,BlackRock,0.0887674651889397
0.10148311642332475,BlackRock,0.0887674651889397
0.12289786469589914,BlackRock,0.0887674651889397
0.08634759549898297,BlackRock,0.0887674651889397
0.06658256788749384,BlackRock,0.0887674651889397
0.10830472231539034,BlackRock,0.0887674651889397
0.12500557056273487,BlackRock,0.0887674651889397
0.06043709058776381,BlackRock,0.0887674651889397
0.1305625847359293,BlackRock,0.0887674651889397
0.07504052935137517,BlackRock,0.0887674651889397
0.07962237237174397,BlackRock,0.0887674651889397
0.06597756154944667,BlackRock,0.0887674651889397
0.07779095569129901,BlackRock,0.0887674651889397
0.13491879114378258,BlackRock,0.0887674651889397
0.07565810826719632,BlackRock,0.0887674651889397
0.07764866644648571,BlackRock,0.0887674651889397
0.09337088794181003,BlackRock,0.0887674651889397
0.07035445179285071,BlackRock,0.0887674651889397
0.09195278507938864,BlackRock,0.0887674651889397
0.10743868246133559,BlackRock,0.0887674651889397
0.08276518103295061,BlackRock,0.0887674651889397
0.06300843236242781,BlackRock,0.0887674651889397
0.06801509714284215,BlackRock,0.0887674651889397
0.09011096332055368,BlackRock,0.0887674651889397
0.1218329024814826,BlackRock,0.0887674651889397
0.10373987207813484,BlackRock,0.0887674651889397
0.1397434018957764,BlackRock,0.0887674651889397
0.032109872653564464,BlackRock,0.0887674651889397
0.10041301249604273,BlackRock,0.0887674651889397
0.07482229185542177,BlackRock,0.0887674651889397
0.07945888437692439,BlackRock,0.0887674651889397
0.13547181744680525,BlackRock,0.0887674651889397
0.12312696390393763,BlackRock,0.0887674651889397
0.06566209663570666,BlackRock,0.0887674651889397
0.060836531926875104,BlackRock,0.0887674651889397
0.014033284055648076,BlackRock,0.0887674651889397
0.07652104873245902,BlackRock,0.0887674651889397
0.05014986755560891,BlackRock,0.0887674651889397
0.09246920443608153,BlackRock,0.0887674651889397
0.13736078427768983,BlackRock,0.0887674651889397
0.0949154153973415,BlackRock,0.0887674651889397
0.07589011940106971,BlackRock,0.0887674651889397
0.01897126541683969,BlackRock,0.0887674651889397
0.049229277263682425,BlackRock,0.0887674651889397
0.08174028514802623,BlackRock,0.0887674651889397
0.08235174801340861,BlackRock,0.0887674651889397
0.0725506024093947,BlackRock,0.0887674651889397
0.07499587182624645,BlackRock,0.0887674651889397
0.12987948199839572,BlackRock,0.0887674651889397
0.061835079204075605,BlackRock,0.0887674651889397
0.06502737053647167,BlackRock,0.0887674651889397
0.1352061979009398,BlackRock,0.0887674651889397
0.07557495421168081,BlackRock,0.0887674651889397
0.07762666364496784,BlackRock,0.0887674651889397
0.07515371447922714,BlackRock,0.0887674651889397
0.10331771378348176,BlackRock,0.0887674651889397
0.08510854277003199,BlackRock,0.0887674651889397
0.055479087970034646,BlackRock,0.0887674651889397
0.07411770233672654,BlackRock,0.0887674651889397
0.08549407675376042,BlackRock,0.0887674651889397
0.07845552532320288,BlackRock,0.0887674651889397
0.08395153269503441,BlackRock,0.0887674651889397
0.12055629672080292,BlackRock,0.0887674651889397
0.13232817350341386,BlackRock,0.0887674651889397
0.052091946138742795,BlackRock,0.0887674651889397
0.07133687482286821,BlackRock,0.0887674651889397
0.10409430477691628,BlackRock,0.0887674651889397
0.13909371934470394,BlackRock,0.0887674651889397
0.05751696766907011,BlackRock,0.0887674651889397
0.09981789306964162,BlackRock,0.0887674651889397
0.1300493231261235,BlackRock,0.0887674651889397
0.1524423899776588,BlackRock,0.0887674651889397
0.07288026016630478,BlackRock,0.0887674651889397
0.07753173874457198,BlackRock,0.0887674651889397
0.0890136201935694,BlackRock,0.0887674651889397
0.05514192471975421,BlackRock,0.0887674651889397
0.10277683349318845,BlackRock,0.0887674651889397
0.0889075365396017,BlackRock,0.0887674651889397
0.10474507547678313,BlackRock,0.0887674651889397
0.029602381690488677,BlackRock,0.0887674651889397
0.06457253652721251,BlackRock,0.0887674651889397
0.13067776076314885,BlackRock,0.0887674651889397
0.05309871193110083,BlackRock,0.0887674651889397
0.08226416622941324,BlackRock,0.0887674651889397
0.025112806699079337,BlackRock,0.0887674651889397
0.04344801161062617,BlackRock,0.0887674651889397
0.07211473858856188,BlackRock,0.0887674651889397
0.05503713615764183,BlackRock,0.0887674651889397
0.04502681832191757,BlackRock,0.0887674651889397
0.03476332265210269,BlackRock,0.0887674651889397
0.09155865860171297,BlackRock,0.0887674651889397
0.11534991132091554,BlackRock,0.0887674651889397
0.09629949302879992,BlackRock,0.0887674651889397
0.057526184876996345,BlackRock,0.0887674651889397
0.07909649007244068,BlackRock,0.0887674651889397
0.08556687279774011,BlackRock,0.0887674651889397
0.03123271566354524,BlackRock,0.0887674651889397
0.04940006476806391,BlackRock,0.0887674651889397
0.08200904218703564,BlackRock,0.0887674651889397
0.03855073547865806,BlackRock,0.0887674651889397
0.07561977765079386,BlackRock,0.0887674651889397
0.06016334844371718,BlackRock,0.0887674651889397
0.06652999252623193,BlackRock,0.0887674651889397
0.08353118971357931,BlackRock,0.0887674651889397
0.09463060835200299,BlackRock,0.0887674651889397
0.059296735521248145,BlackRock,0.0887674651889397
0.02946647993759588,BlackRock,0.0887674651889397
0.05358384288474105,BlackRock,0.0887674651889397
0.08462812391663621,BlackRock,0.0887674651889397
0.056871250624450864,BlackRock,0.0887674651889397
0.09801265105498547,BlackRock,0.0887674651889397
0.09520440098374783,BlackRock,0.0887674651889397
0.1302854745279487,BlackRock,0.0887674651889397
0.087446335628236,BlackRock,0.0887674651889397
0.051344463042825916,BlackRock,0.0887674651889397
0.13355457409378801,BlackRock,0.0887674651889397
0.07980732337080032,BlackRock,0.0887674651889397
0.1056504618694547,BlackRock,0.0887674651889397
0.053440624419871297,BlackRock,0.0887674651889397
0.053464841839088395,BlackRock,0.0887674651889397
0.1299539397075089,BlackRock,0.0887674651889397
0.07061970171676268,BlackRock,0.0887674651889397
0.0725001571036541,BlackRock,0.0887674651889397
0.06733814845257591,BlackRock,0.0887674651889397
0.06588890717205897,BlackRock,0.0887674651889397
0.06105450990981076,BlackRock,0.0887674651889397
0.14662882137086863,BlackRock,0.0887674651889397
0.07003086077440335,BlackRock,0.0887674651889397
0.13586828724727762,BlackRock,0.0887674651889397
0.06567483753248005,BlackRock,0.0887674651889397
0.1056904749837766,BlackRock,0.0887674651889397
0.08275975028741622,BlackRock,0.0887674651889397
0.06068280213764665,BlackRock,0.0887674651889397
0.08868605567827803,BlackRock,0.0887674651889397
0.0779504244408944,BlackRock,0.0887674651889397
0.11902703851669738,BlackRock,0.0887674651889397
0.04580224509679387,BlackRock,0.0887674651889397
0.12853963866287255,BlackRock,0.0887674651889397
0.08501899638479182,BlackRock,0.0887674651889397
0.035645351420582116,BlackRock,0.0887674651889397
0.10929166553986369,BlackRock,0.0887674651889397
0.08398034050428005,BlackRock,0.0887674651889397
0.06578631570623239,BlackRock,0.0887674651889397
0.05365384014604335,BlackRock,0.0887674651889397
0.05700005458631496,BlackRock,0.0887674651889397
0.058156880171115866,BlackRock,0.0887674651889397
0.1219277318212646,BlackRock,0.0887674651889397
0.11913467472389128,BlackRock,0.0887674651889397
0.09537794157014212,BlackRock,0.0887674651889397
0.10246839291099086,BlackRock,0.0887674651889397
0.056538212177238645,BlackRock,0.0887674651889397
0.07342249259773115,BlackRock,0.0887674651889397
0.07622821973261407,BlackRock,0.0887674651889397
0.08937924402233866,BlackRock,0.0887674651889397
0.09632406557960183,BlackRock,0.0887674651889397
0.03693435748877061,BlackRock,0.0887674651889397
0.12651642319156808,BlackRock,0.0887674651889397
0.0905794139166094,BlackRock,0.0887674651889397
0.1154307387354161,BlackRock,0.0887674651889397
0.026626808387559597,BlackRock,0.0887674651889397
0.054283047007484875,BlackRock,0.0887674651889397
0.10092193749579681,BlackRock,0.0887674651889397
0.12747863963655148,BlackRock,0.0887674651889397
0.13363486831882865,BlackRock,0.0887674651889397
0.115606420035125,BlackRock,0.0887674651889397
0.0767200393490397,BlackRock,0.0887674651889397
0.11254338378273343,BlackRock,0.0887674651889397
0.1147519614461785,BlackRock,0.0887674651889397
0.0959121947181294,BlackRock,0.0887674651889397
0.07719139517401663,BlackRock,0.0887674651889397
0.10802346850858036,BlackRock,0.0887674651889397
0.10011728996596192,BlackRock,0.0887674651889397
0.10130809088048154,BlackRock,0.0887674651889397
0.0983166737894603,BlackRock,0.0887674651889397
0.05677639149248681,BlackRock,0.0887674651889397
0.11755914468056305,BlackRock,0.0887674651889397
0.06528157920474387,BlackRock,0.0887674651889397
0.022170487747266376,BlackRock,0.0887674651889397
0.1172947340335182,BlackRock,0.0887674651889397
0.09188291502168489,BlackRock,0.0887674651889397
0.07247822953897631,BlackRock,0.0887674651889397
0.05064409844047035,BlackRock,0.0887674651889397
0.07004603730280512,BlackRock,0.0887674651889397
0.1065118075530318,BlackRock,0.0887674651889397
0.09491350047461733,BlackRock,0.0887674651889397
0.05228676615624939,BlackRock,0.0887674651889397
